@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
gang,18.3,-35.1,0,15,42,42,42,42,42,42,33.375,33.375,18.375,-8.625,-8.625,-8.625,-8.625,-8.625,-8.625
gang,17.8,-35.4,0,15,42,42,42,42,42,42,33.375,33.375,18.375,-8.625,-8.625,-8.625,-8.625,-8.625,-8.625
gang,17.6,-35.5,0,15,42,42,42,42,42,42,33.375,33.375,18.375,-8.625,-8.625,-8.625,-8.625,-8.625,-8.625
gang,17.6,-35.5,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,17.2,-35.6,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,17.6,-35.4,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,17.9,-35.3,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,17.4,-35.6,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,16.3,-36.1,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,15.2,-36.7,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,14.7,-36.9,0,14,44,44,44,44,44,44,34.75,34.75,20.75,-9.25,-9.25,-9.25,-9.25,-9.25,-9.25
gang,14.7,-36.9,0,13,44,44,44,44,44,44,34.625,34.625,21.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
gang,14.8,-36.9,0,13,44,44,44,44,44,44,34.625,34.625,21.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
gang,15.7,-36.6,0,13,44,44,44,44,44,44,34.625,34.625,21.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
gang,16.3,-36.4,0,13,44,44,44,44,44,44,34.625,34.625,21.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
gang,16.3,-36.4,0,13,44,44,44,44,35,35,32.375,32.375,19.375,-11.625,-11.625,-11.625,-11.625,-2.625,-2.625
gang,16,-36.5,0,13,44,44,44,44,35,35,32.375,32.375,19.375,-11.625,-11.625,-11.625,-11.625,-2.625,-2.625
gang,16.4,-36.4,0,13,44,44,44,44,35,35,32.375,32.375,19.375,-11.625,-11.625,-11.625,-11.625,-2.625,-2.625
gang,16.7,-36.3,0,13,44,44,44,44,35,35,32.375,32.375,19.375,-11.625,-11.625,-11.625,-11.625,-2.625,-2.625
gang,16.8,-36.2,0,13,44,44,44,44,35,35,32.375,32.375,19.375,-11.625,-11.625,-11.625,-11.625,-2.625,-2.625
