@relation TestInstances

@attribute room {wc,307,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
wc,22.9,-35.7,0,3,2,2,2,2,13,12,4.5,4.5,1.5,2.5,2.5,2.5,2.5,-8.5,-7.5
wc,21.8,-36.2,0,3,2,2,2,2,13,12,4.5,4.5,1.5,2.5,2.5,2.5,2.5,-8.5,-7.5
wc,21.8,-36.2,0,1,1,1,1,9,6,6,3.125,3.125,2.125,2.125,2.125,2.125,-5.875,-2.875,-2.875
wc,20.5,-36.6,0,1,1,1,1,9,6,6,3.125,3.125,2.125,2.125,2.125,2.125,-5.875,-2.875,-2.875
wc,19.1,-36.5,0,1,1,1,1,9,6,6,3.125,3.125,2.125,2.125,2.125,2.125,-5.875,-2.875,-2.875
wc,18.2,-36.7,0,1,1,1,1,9,6,6,3.125,3.125,2.125,2.125,2.125,2.125,-5.875,-2.875,-2.875
wc,18,-36.8,0,14,16,16,16,16,16,16,13.75,13.75,-0.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25
wc,18.8,-36.7,0,14,16,16,16,16,16,16,13.75,13.75,-0.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25
wc,20.3,-37.4,0,14,16,16,16,16,16,16,13.75,13.75,-0.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25
wc,21.8,-37.4,0,14,16,16,16,16,16,16,13.75,13.75,-0.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25
wc,22.4,-37.3,10,11,0,0,0,0,0,0,2.625,-7.375,-8.375,2.625,2.625,2.625,2.625,2.625,2.625
wc,21,-37.9,10,11,0,0,0,0,0,0,2.625,-7.375,-8.375,2.625,2.625,2.625,2.625,2.625,2.625
wc,19.8,-38,10,11,0,0,0,0,0,0,2.625,-7.375,-8.375,2.625,2.625,2.625,2.625,2.625,2.625
wc,18.4,-38.4,10,11,0,0,0,0,0,0,2.625,-7.375,-8.375,2.625,2.625,2.625,2.625,2.625,2.625
